Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,label,Observação,Id
Mon Jan 09 12:28:24 +0000 2017,Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região  https://t.co/KKuxx6aCFU,,,,Daniel Araujo #beta,danaraujjobeta,0,Positivo,,6351
Thu Jan 05 00:28:04 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,Manaus-AM,Marcelo,marcellodesous1,444,Negativo,,2286
Wed Jan 04 20:57:42 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,CONTAGEM MG.,LAILSON MONTEIRO,lailson6,444,Negativo,,2506
Wed Jan 25 20:09:40 +0000 2017,Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/WLohVHJ6lh #TimBeta,,,,Iuri Pohl #TimBeta,iuripohl,0,Positivo,,5852
Tue Jan 03 00:31:19 +0000 2017,Chamada inicial para designação terá início no dia 18 de janeiro de 2017 https://t.co/RT0NOvrbL5,,,tati  bananinha,Tati doidinha,ushersfans333,0,Positivo,,5396
Fri Feb 03 10:43:10 +0000 2017,"New post: ""Araxá recebe novas doses da vacina contra febre amarela"" https://t.co/EnzrrnvOLv",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,5899
Fri Jan 06 00:23:59 +0000 2017,"Panelas? Alguém?
Petrobras aumenta preço do diesel nas refinarias em 6,1% em média - Economia - Estado de Minas https://t.co/gz1ItJTqcS",,,"Rio de Janeiro, RJ",Carioca RJ,Whackybus,2,Neutro,,1943
Mon Jan 02 14:48:08 +0000 2017,Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/B8Z8MoRFCx,,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Positivo,,5285
Wed Jan 04 20:37:55 +0000 2017,"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",,,"São Paulo, Brasil",CorruPTos#na#Cadeia,Palmeirense1976,53,Negativo,,4363
Mon Jan 02 14:48:10 +0000 2017,Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/L2L96wECDB,,,,Jefferson,jeffersonns3,0,Positivo,,5286
Sun Jan 08 11:34:54 +0000 2017,RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…,,,,@papodogalo,VoltaTardelli_9,16,Positivo,,2818
Sun Jan 08 16:49:58 +0000 2017,MG si se la han estado pasando marcandole a @CaELiKe  en espera de que Responda �,,,,Cαєlιkєяѕ Club,CaelikersClub,0,Neutro,,1712
Fri Jan 06 13:09:50 +0000 2017,"Pelo menos 33 morrem em presídio de Roraima, diz governo do estado - Estado de Minas https://t.co/NBWp0Co9P1… https://t.co/XN3CkWx6Hu",,,Brasil,News JS Brasil,newsjsbr,0,Neutro,,1965
Sun Jan 08 20:14:47 +0000 2017,"I'm at Praça do Papa (Governador Israel Pinheiro) in Belo Horizonte, MG https://t.co/nG580mMkUX",-43.91456292,-19.95740912,Belo Horizonte - MG,pauliN ☮,pauliin9,0,Neutro,,1468
Wed Jan 04 21:00:43 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Francisco Gonzaga,kotaro_fran,444,Negativo,,2509
Wed Jan 04 21:50:59 +0000 2017,Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tud… https://t.co/ObU4cUv2T8,,,"Minas Gerais, Brasil",Uther Pendragon,utherpendragon3,2,Negativo,,4860
Fri Jan 06 22:40:58 +0000 2017,RT @LRagazzi: Ex-diretor do governo de Minas. Saiu da Agência de Desenvolvimento da Região Metropolitana de BH em maio/2016 https://t.co/7D…,,,Betim/MG,André Mendonça,advogaloandre,9,Neutro,,3701
Mon Jan 09 03:09:21 +0000 2017,"Es enserio que piden segunda para ir al telo por estado de Facebook???? Encima las minas comentan ""yoo acá"" ���",,,"Monte Grande, Argentina",Mamei �,MaiPerezZ,0,Neutro,,1065
Thu Feb 02 12:44:09 +0000 2017,Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora https://t.co/DyhInyweQu,,,,G1 MG,g1mg,0,Positivo,,7609
Fri Feb 10 21:28:44 +0000 2017,"APAE de Pará de Minas reiniciará transporte de alunos, após prefeitura liberar o abastecimento dos veículos https://t.co/3XvQr9FjPq",,,Pará de Minas / MG,grnews,grnews,0,Positivo,,5484
Fri Feb 03 10:49:26 +0000 2017,Araxá recebe novas doses da vacina contra febre amarela  https://t.co/PpDs1tK6oM,,,,Daniel Araujo #beta,danaraujjobeta,0,Positivo,,5869
Thu Jan 05 00:02:50 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,Campinas/SP,TenhoDito,GuimaTenhoDito,444,Negativo,,2269
Thu Jan 05 00:07:25 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Genuino 100%Moro,GenuinoTeixeira,444,Negativo,,2274
Mon Jan 09 21:51:30 +0000 2017,RT @IamegGua: NOTIFICACIÓN | A partir del 1 de enero pago de tasas de inspecciones (50 U.T) según el Art. 77 de la Ley de Minas (...) del e…,,,,Franklin  Barroeta,franklinbarroet,6,Neutro,,3504
Fri Jan 06 17:40:09 +0000 2017,"Três são presos após furto a loja em shopping de Varginha, MG  https://t.co/JMqhU817EM",,,,Michele #beta #sdv,michelexmbeta,0,Positivo,,6797
Wed Jan 04 20:22:25 +0000 2017,"Eu já sabia, que ver os maus caráter vermelhos defender este bandido!!! Você aí que votou neste cafageste,... https://t.co/KPAHU6dTWQ",,,Belo Horizonte - MG,FimDosVermelhosJá,marceloibis,0,Negativo,,1111
Fri Feb 10 17:44:14 +0000 2017,Betim e Contagem intensificam vacinação contra febre amarela neste sábado https://t.co/89FQwnORjm https://t.co/nDVymRuOTk,,,Belo Horizonte - Minas Gerais,Vans BH - Shows BH,3213_4360,0,Positivo,,5943
Wed Jan 04 20:17:40 +0000 2017,"RT @cassiagontijo: @AcordouAcordou Minas está linda, recheada de mineiros e mineiras gente boa, o problema é o governo de MG.",,,Por aí,Cáustico™,AcordouAcordou,1,Negativo,,2852
Fri Feb 03 10:55:28 +0000 2017,Araxá recebe novas doses da vacina contra febre amarela https://t.co/bsQ9Lg4k5J #noticias,,,Brazil,Ricardo Tosto,ricardotosto01,0,Positivo,,5876
Fri Jan 06 22:45:10 +0000 2017,"RT @josetomazfilho: A balada de Pimentel - governador de MG atrasa salários, mas abusa de mordomias  https://t.co/j4onTU26lV …",,,,Evandro Sudério,IVYJUNEAU,5,Negativo,,3644
Thu Jan 26 21:28:15 +0000 2017,Regiões do RJ recebem reforço de vacinas contra febre amarela    Municípios vão receber vacinas pela proximidade com MG e ES. Segundo secre…,,,,Newman2020,CoelloPaolo,0,Positivo,,5704
Sun Feb 12 15:08:46 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/6lq1attLiw https://t.co/MGEnwSC8nQ",,,Belo Horizonte - Minas Gerais,Wellington Rocha,Televan,0,Positivo,,7884
Fri Feb 10 12:11:23 +0000 2017,"#timbeta #globo Cães encontram drogas escondidas em tijolo e britas, em Montes Claros https://t.co/vEo4dRNdgk #OperacaoBetaLab #Sigodevolta",,,,Hugo TIMBETA,Hugotim1,0,Positivo,,7762
Sat Jan 07 11:06:19 +0000 2017,Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/aliw1JrzV8,,,"Belo Horizonte, Brasil",Nivaldo Silva,tvonlinenopc,0,Neutro,,1761
Wed Feb 01 17:04:07 +0000 2017,Governo de MG expulsa 117 servidores em 2016 por infrações disciplinares https://t.co/01ecFlJipq,,,,G1 MG,g1mg,0,Positivo,,5137
Tue Jan 03 14:33:38 +0000 2017,Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/LxEhCCZ4ts,,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Positivo,,6520
Wed Jan 04 18:17:50 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/Sy0LplYPxG by #UOLNoticias via @c0nvey",,,,Riany Carla,CarlaRiany,0,Negativo,,767
Sun Jan 08 12:00:50 +0000 2017,"RT @Sara_Herraiz: Necesito que @alex_luthor_ recupere el WiFi. Este estado de pasivo que solo da MG no lo aguanto.
#WiFiForJudas",,,Madrid is fun!,Alex Luthor,alex_luthor_,3,Neutro,,4210
Sun Jan 08 14:48:09 +0000 2017,RT @Milenio: Historiador critica el vandalismo en Estado https://t.co/gbkFGRU5SD Vía @MilenioMty https://t.co/fx8mhPMgpP,,,,María Guadalupe MG,Lupina_MG,8,Neutro,,3803
Tue Feb 07 14:49:14 +0000 2017,Vacinação contra febre amarela é intensificada na zona rural de Uberaba: Equipe da Secretaria Municipal de Saúde…… https://t.co/Exjq0b8Ma9,,,Brasil Natal/RN,Lucas Medeiros �©™,parabolicalucas,0,Positivo,,6043
Thu Jan 05 15:34:12 +0000 2017,Menor é detido com 142 pedras de crack e outras drogas em Ipatinga https://t.co/jM1XYWSNlI #timbeta #sdv https://t.co/qUQFWRHOhF,,,Goiânia-Go Brazil,Snap: @marcelloboss,MarcelloBOSSHD,0,Positivo,,6402
Thu Jan 05 20:20:57 +0000 2017,RT @ninadeabreuc: Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/X0EPvVhxgk,,,Brasil,Wellington Araújo,wareporter,20,Neutro,,3854
Fri Jan 06 14:04:45 +0000 2017,@MidiaNINJA E o governador de MG? Comprar helicópteros pode né? Basta ser petista! ��,,,"São Paulo, Brasil",Rê,LuttiLippe,0,Negativo,,242
Thu Jan 05 14:19:39 +0000 2017,"E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar,,,,,,; https://t.co/ntr3vCNJoA",,,,Graça Azeredo,azeredo_mg,0,Neutro,,855
Tue Jan 10 09:52:39 +0000 2017,RT @SaudeMG: #SUS SES-MG convoca coletiva para falar da situação da #FebreAmarela no estado https://t.co/7RwhYPH1Oz https://t.co/lfICLTfvxZ,,,"Belo Horizonte, MG",Wander Veroni,wanderveroni,1,Neutro,,4214
Wed Jan 04 20:50:52 +0000 2017,RT @FolhaPolitica: Minas Gerais não tem fundos em contas correntes para pagar valores devidos em função de decisões judiciais. O... https:/…,,,"santo andré, sp, brasil",Políticos do Brazil,OslecMac74,2,Negativo,,3384
Wed Jan 04 20:06:52 +0000 2017,"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",,,,Fernanda,Feferaso,57,Negativo,,4020
Thu Jan 05 00:33:45 +0000 2017,Maduro designa novo vice-presidente na Venezuela - Estado de Minas https://t.co/ahxZlciSuW,,,,Lenilda Miranda,nilda_ap,0,Neutro,,1605
Mon Jan 09 18:15:48 +0000 2017,Prefeito de Ribeirão das Neves decreta estado de calamidade financeira https://t.co/YP6eJJ65ab https://t.co/mXO6mbq8aT,,,Minas Gerais,Globo Minas,tvglobominas,2,Negativo,,2066
Wed Jan 04 23:59:43 +0000 2017,"RT @dandanash: Un grupo de choque flotó sobre la CDMX y el Estado de México, y explotó todos los walmart y chedraui con su rasho láser. #Cu…",,,"Iztapalapa, Distrito Federal",Paloma Montes,Palomina_mg,27,Neutro,,3000
Sun Jan 08 00:01:13 +0000 2017,"RT @DiarioPE: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/wSC68gNFEF https://t.co/k687j4rXG8",,,Rio de Janeiro,Social Rede,CursoRedeSocial,15,Negativo,,3020
Tue Jan 10 11:24:41 +0000 2017,Jovem fica ferido após ser torturado em Governador Valadares https://t.co/VtzMRgN5c9 https://t.co/dGz7Mbza53,,,Belo Horizonte - Minas Gerais,Cleber Junqueira,MinasVans,0,Neutro,,1564
Mon Jan 09 23:00:46 +0000 2017,tt Oposição venezuelana declara Maduro em 'abandono de cargo' pela crise - Estado de Minas https://t.co/vLlVIC2Wx9,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,4887
Wed Feb 08 12:26:48 +0000 2017,RT @governomg: Governador Fernando Pimentel entrega à @pmmg190 viaturas para o Território Vale do Aço. https://t.co/Wq05guJfpG https://t.co…,,,,Marx Vinícius Nunes,MarxVinicius13,4,Positivo,,5233
Sat Jan 07 13:50:32 +0000 2017,"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",,,"iPhone: 45.495552,-73.574158",Joao Gabriel Batista,iJoaooo,85,Positivo,,6611
Wed Jan 04 19:37:10 +0000 2017,Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/2MR5lxXbnO https://t.co/qlPPZejCmB,,,,ISAAC #TIMBETA,ISAACBETALAB09,0,Negativo,,1256
Tue Jan 24 01:37:06 +0000 2017,RT @uuntparticular: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4H20O3TNrR,,,Macapá,Ap.Servo,SansaoMiranda,5,Positivo,,7361
Wed Jan 04 23:12:39 +0000 2017,"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",,,São Paulo Brasil,Marcos J Andrade,mjandrade,245,Negativo,,3199
Wed Jan 04 19:06:30 +0000 2017,BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/yStdeZxuRb,,,"-16.683649,-49.268102",vonivar,vonivar,0,Negativo,,571
Wed Jan 04 18:57:03 +0000 2017,"RT @exilado: Mas o povo lá curte helicóptero msm // Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.c…",,,Recife -PE - BR,Alberon Araujo,Mr_Araujo,2,Negativo,,3282
Wed Jan 04 21:37:08 +0000 2017,"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",,,"Natal, RN - Brasil",Paulo Sergio Furtado,psfurtado2012,245,Negativo,,3191
Mon Jan 09 08:27:38 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/CRxl6dvEYw",,,"Rio de Janeiro, Brazil",newsa.com Brasil,newsaBRASIL,0,Neutro,,4802
Tue Jan 10 00:44:05 +0000 2017,"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",,,,aiaiaiaihummm,marcelalcantra,58,Neutro,,4120
Sun Jan 08 16:03:42 +0000 2017,RT @VinnyLuciano22: Esperança por emprego leva dezenas ao Sine no primeiro dia do ano - Economia - Estado de Minas https://t.co/LhyICK6OI8,,,,Denice tim beta,denice_teixeira,4,Neutro,,4646
Thu Jan 05 01:55:40 +0000 2017,"@Fute_Minas O complicado é isso! Desse jeito nunca teremos uma terceira, quarta força no estado! Não da pros clubes do interior investir!",,,"Varzedo, Bahia",#HNT,hnt1931,0,Neutro,,183
Sun Jan 29 11:33:29 +0000 2017,Agricultores são vacinados contra a febre amarela no ES e em MG  https://t.co/AiHKInDgnR,,,,Michele #beta #sdv,michelexmbeta,0,Positivo,,5556
Wed Jan 04 20:32:40 +0000 2017,BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/9bDz8IHa6W by #folha via @c0nvey,,,Novo Hamburgo,Petry,FVPetry,0,Negativo,,513
Thu Jan 05 09:20:50 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Elisabete,elisabeterando,444,Negativo,,2331
Wed Jan 04 20:18:40 +0000 2017,"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",,,Belo Horizonte,Cássia Gontijo,cassiagontijo,163,Negativo,,2745
Sat Jan 07 14:04:57 +0000 2017,RT @Estadao: Pimentel vai buscar filho em festa de réveillon com helicóptero do governo de Minas: https://t.co/cCf56Abvap (via @EstadaoPoli…,,,,eliziariobelfort111,eliziariobelfor,388,Negativo,,3216
Thu Jan 05 11:13:04 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,CAXIAS - MARANHÃO,ISMAEL SILVEIRA,ISMAELOABMA,284,Negativo,,4586
Thu Jan 05 09:32:49 +0000 2017,"Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros
Clique e saiba mais. https://t.co/zvrzVXdPhk",,,Arapiraca,Diário Arapiraca,diarioarapiraca,0,Negativo,,1232
Fri Feb 10 11:56:14 +0000 2017,"Cães encontram drogas escondidas em tijolo e britas, em Montes Claros https://t.co/El6mWWYpuJ",,,,G1 Grande Minas,G1GrandeMinas,1,Positivo,,7837
Wed Jan 04 19:29:02 +0000 2017,"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/tzAz01NgIO by #VEJA via @c0nvey",,,,José Roberto Ortega,robertofacundes,0,Negativo,,1008
Mon Jan 09 15:24:14 +0000 2017,Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/LHfBoo0aX4,,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Positivo,,6281
Thu Feb 09 14:06:36 +0000 2017,Estado de Minas: Deputados pressionam Temer para grandes obras em MG saírem do papel. https://t.co/lB6QD0hYIN,,,,Nova 381,nova_381,0,Positivo,,5176
Wed Feb 08 21:50:12 +0000 2017,Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/oWEeXp0nyV https://t.co/L6L0NKqrna,,,Belo Horizonte - Minas Gerais,Wellington Rocha,Televan,0,Positivo,,5185
Sat Jan 07 15:43:25 +0000 2017,"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",,,Brazil,Julio Colorado,twintercolorado,85,Positivo,,6663
Mon Jan 30 12:39:43 +0000 2017,"Mais uma manhã de segunda-feira movimentada para o Voe Minas Gerais! Até às 9h10, já tivemos 8 voos cobrindo nosso Estado!",,,"Minas Gerais, Brazil",Voe Minas Gerais,VoeMinasGerais,0,Positivo,,5079
Thu Jan 05 02:26:10 +0000 2017,RT @UOLNoticias: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/9sMRwetsqn,,,,Thelucca,Theluccasp,102,Negativo,,4512
Sat Jan 07 20:37:48 +0000 2017,"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",,,Por aí,Cáustico™,AcordouAcordou,43,Positivo,,6727
Thu Feb 02 13:13:41 +0000 2017,Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos https://t.co/hn72BFm1o0 https://t.co/bG2q0erkIt,,,"Vitória - ES, Brasil",Marcone #TimBeta Sdv,marconesoeiro,0,Positivo,,7632
Wed Jan 25 12:25:38 +0000 2017,Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/eW0keLATSD,,,Brasil,Paulo Henrique,SamFisherX,0,Positivo,,7198
Wed Jan 04 21:57:19 +0000 2017,"EM 2 ANOS ESTE DESGOVERNADOR DESTRUIU O ESTADO.
ESTARRECEDOR QUE OS DEPUTADOS AINDA O APOIAM.
O POVO MINEIRO... https://t.co/BjYwS8i78A",,,JUIZ DE FORA - MG,JOAO FONSECA,JOAOFONSECA4,0,Negativo,,925
Thu Jan 05 14:50:05 +0000 2017,E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar… https://t.co/s6Q2lnmdCe,,,,Graça Azeredo,azeredo_mg,1,Neutro,,900
Thu Jan 05 17:37:14 +0000 2017,UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/xtJY9pmfzo https://t.co/H4fK6CWjOW,,,"Belo Horizonte, Brasil",Nivaldo Silva,tvonlinenopc,0,Neutro,,4913
Thu Jan 05 16:41:20 +0000 2017,Aécio Governador de Minas Gerais (PSDB) utilizou 123 vezes o avião com o $ do povo para fazer FESTAS no RJ.... https://t.co/lFK8MqmA4W,,,Brasil,EdsonLeonardoPilatti,edson_pilatti,0,Negativo,,365
Sat Feb 04 12:07:19 +0000 2017,Ônibus carregado de drogas é flagrado na MG-353; motorista é preso  https://t.co/MPuW1wMTpX,,,,Michele #beta #sdv,michelexmbeta,0,Positivo,,7706
Wed Jan 04 20:37:53 +0000 2017,"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",,,,#Cruzeiro96Anos,marcielbmoreira,53,Negativo,,4362
Wed Jan 04 21:10:01 +0000 2017,"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros...
Teremos mtos feriados em 2017..…",,,,SHEILA FARIA,sheilohka,157,Negativo,,3088
Thu Jan 05 13:30:30 +0000 2017,"E depois declara estado de calamidade em MG e compra 2 helicópteros �
Onde está a crise ⁉� https://t.co/joxHezlmBL",,,Rio de Janeiro City / RJ,Lúcia Azevedo,luciaazevedo,0,Neutro,,838
Mon Jan 09 23:08:25 +0000 2017,"Notícias: Jaíba MG. Dois jovens são presos com drogas, arma ... https://t.co/vXLkNhL1xy",,,Janaúba - MG,claudiopaguiar,claudiopaguiar,0,Positivo,,6449
Wed Jan 04 18:47:41 +0000 2017,RT @MPCPE: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/1y2rS0Ifjv,,,Barra Mansa RJ,Sonali Fernandes,sonalifernandes,38,Negativo,,3813
Wed Jan 04 21:58:28 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,"Volta Redonda, Brasil",Aline P. Rodrigues,AlinePr17,444,Negativo,,2521
Mon Jan 09 08:40:10 +0000 2017,"Superávit comercial da Alemanha sobe a 21,7 bilhões de euros em novembro - Estado de Minas https://t.co/w2PHKMWICL https://t.co/PSvSNpCIwv",,,BRASIL,Grimoar,Grimoar,0,Neutro,,4805
Wed Jan 04 23:53:38 +0000 2017,"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",,,Rio de Janeiro,Badernacast,Badernacast,69,Negativo,,4258
Wed Jan 04 20:39:55 +0000 2017,"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/iTyNUssMAi by #heliovesp via @c0nvey",,,Campina Grande - PB,Fátima - VIP,Fatita06,0,Negativo,,755
Tue Jan 10 01:00:44 +0000 2017,RT @JocaMani: O Maluco se encontra em completo estado alterado emocional diagnóstico esquizofrenia. Quem mandou ser simpatizante do Menor d…,,,"São Paulo, Brasil",Clayton ⓟ,DaGuia1914,2,Neutro,,3611
